"Longitude","Latitude","Year","Month","Country"
-5.013317,50.155673,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.018852,50.15463,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.011976,50.156608,2010,1,"United Kingdom of Great Britain and Northern Ireland"
-5.014715,50.155637,2010,1,"United Kingdom of Great Britain and Northern Ireland"
5.37087,43.17648,2010,3,"France"
5.29111,43.26194,2010,3,"France"
5.37087,43.17648,2010,4,"France"
5.37087,43.17648,2010,4,"France"
-5.068192,50.144494,2010,4,"United Kingdom of Great Britain and Northern Ireland"
-4.055,48.7028,2010,4,"France"
5.23967,43.331,2010,5,"France"
5.37087,43.17648,2010,5,"France"
5.33034,43.21316,2010,5,"France"
-2.182022,49.71018,2010,5,"Guernsey"
-2.180099,49.71159,2010,5,"Guernsey"
-2.168147,49.71713,2010,5,"Guernsey"
5.23717,43.33,2010,5,"France"
5.23717,43.33,2010,5,"France"
5.24183,43.33141,2010,5,"France"
5.23717,43.33,2010,5,"France"
-6.306586,49.96606,2010,5,"United Kingdom of Great Britain and Northern Ireland"
5.24183,43.33141,2010,5,"France"
5.23967,43.331,2010,5,"France"
-6.306586,49.96606,2010,5,"United Kingdom of Great Britain and Northern Ireland"
5.23967,43.331,2010,5,"France"
5.24183,43.33141,2010,5,"France"
-2.341554,49.43198,2010,6,"Guernsey"
-1.971959,43.329551,2010,6,"Spain"
-1.971959,43.329551,2010,6,"Spain"
-1.971959,43.329551,2010,6,"Spain"
-4.102749,50.3056,2010,6,"United Kingdom of Great Britain and Northern Ireland"
-1.971959,43.329551,2010,6,"Spain"
-3.696719,50.211102,2010,6,"United Kingdom of Great Britain and Northern Ireland"
-5.059479,50.162215,2010,6,"United Kingdom of Great Britain and Northern Ireland"
-5.059479,50.162215,2010,6,"United Kingdom of Great Britain and Northern Ireland"
-1.790736,43.391142,2010,7,"Spain"
-3.3053,47.68807,2010,7,"France"
-1.948699,43.332239,2010,7,"Spain"
-4.494119,50.33546,2010,7,"United Kingdom of Great Britain and Northern Ireland"
-1.790736,43.391142,2010,7,"Spain"
-1.927494,43.335761,2010,7,"Spain"
-1.927494,43.335761,2010,7,"Spain"
-1.947783,50.60052,2010,7,"United Kingdom of Great Britain and Northern Ireland"
-1.790736,43.391142,2010,7,"Spain"
-1.790736,43.391142,2010,7,"Spain"
7.1401,43.54808,2010,7,"France"
-1.790736,43.391142,2010,7,"Spain"
-1.790736,43.391142,2010,7,"Spain"
-1.927494,43.335761,2010,7,"Spain"
-1.948699,43.332239,2010,7,"Spain"
-1.790736,43.391142,2010,7,"Spain"
-1.790736,43.391142,2010,7,"Spain"
-1.79582,43.393177,2010,7,"Spain"
-1.790736,43.391142,2010,7,"Spain"
-1.790736,43.391142,2010,7,"Spain"
7.1401,43.54808,2010,7,"France"
-1.790736,43.391142,2010,7,"Spain"
-1.948699,43.332239,2010,7,"Spain"
-3.697779,50.212868,2010,7,"United Kingdom of Great Britain and Northern Ireland"
-6.312,49.9207,2010,7,"United Kingdom of Great Britain and Northern Ireland"
-6.3113,49.9212,2010,7,"United Kingdom of Great Britain and Northern Ireland"
-6.344586,49.89712,2010,7,"United Kingdom of Great Britain and Northern Ireland"
-2.25987,43.303637,2010,8,"Spain"
-2.260447,43.303785,2010,8,"Spain"
-6.264915,49.9549,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.0798,55.54898,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-2.239071,43.30848,2010,8,"Spain"
-6.264915,49.9549,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.0944,55.54432,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-4.118874,50.318461,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.07963,55.54795,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.0944,55.54432,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.0798,55.54898,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-2.239071,43.30848,2010,8,"Spain"
-2.259562,43.303563,2010,8,"Spain"
7.03167,43.52083,2010,8,"France"
-2.32933,48.68726,2010,8,"France"
-1.7697,48.91161,2010,8,"France"
-2.260447,43.303785,2010,8,"Spain"
-2.25987,43.303637,2010,8,"Spain"
-2.260447,43.303785,2010,8,"Spain"
-2.259562,43.303563,2010,8,"Spain"
-2.239071,43.30848,2010,8,"Spain"
-2.25987,43.303637,2010,8,"Spain"
-2.341639,49.43217,2010,8,"Guernsey"
-5.0798,55.54898,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.07914,55.55117,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-6.347918,49.96056,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.125572,55.60984,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-6.264915,49.9549,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-5.125366,55.60985,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-2.341639,49.43217,2010,8,"Guernsey"
-5.0798,55.54898,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-2.259562,43.303563,2010,8,"Spain"
-2.259562,43.303563,2010,8,"Spain"
-6.347918,49.96056,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-6.329747,49.894134,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-6.292042,49.976112,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-6.3386,49.8916,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-6.335186,49.888409,2010,8,"United Kingdom of Great Britain and Northern Ireland"
-1.83465,48.71308,2010,9,"France"
-3.696719,50.211102,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-3.6972,50.2134,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-3.6972,50.2134,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.308659,49.922436,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.338058,49.945277,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.349571,49.893914,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.292322,49.973201,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.282267,49.914645,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.308659,49.922436,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-5.0641,50.1449,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.353545,49.895016,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-6.290267,49.979551,2010,9,"United Kingdom of Great Britain and Northern Ireland"
-4.62783,48.27953,2010,10,"France"
-5.064315,50.06522,2010,10,"United Kingdom of Great Britain and Northern Ireland"
-4.098,50.3169,2010,10,"United Kingdom of Great Britain and Northern Ireland"
-4.09217,50.316836,2010,10,"United Kingdom of Great Britain and Northern Ireland"
-4.098,50.3169,2010,10,"United Kingdom of Great Britain and Northern Ireland"
-0.65,38.04,2009,5,"Spain"
-6.319081,49.96973,2009,6,"United Kingdom of Great Britain and Northern Ireland"
0.12,40.06,2009,6,"Spain"
-6.365,49.895,2009,6,"United Kingdom of Great Britain and Northern Ireland"
-6.308968,49.922181,2009,6,"United Kingdom of Great Britain and Northern Ireland"
-6.313056,49.92675,2009,6,"United Kingdom of Great Britain and Northern Ireland"
-3.015888,43.380345,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-3.113326,43.352664,2009,7,"Spain"
-3.113326,43.352664,2009,7,"Spain"
-3.11352,43.3574,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-3.015888,43.380345,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-3.113326,43.352664,2009,7,"Spain"
-3.11352,43.3574,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-3.11352,43.3574,2009,7,"Spain"
-3.015888,43.380345,2009,7,"Spain"
-2.35627,43.30287,2009,7,"Spain"
-3.113326,43.352664,2009,7,"Spain"
-3.015888,43.380345,2009,7,"Spain"
-3.015888,43.380345,2009,7,"Spain"
-2.35627,43.30287,2009,7,"Spain"
-2.344919,43.302436,2009,7,"Spain"
-4.058167,50.311457,2009,7,"United Kingdom of Great Britain and Northern Ireland"
-3.11352,43.3574,2009,7,"Spain"
-4.071025,50.3125,2009,7,"United Kingdom of Great Britain and Northern Ireland"
-2.344919,43.302436,2009,7,"Spain"
-0.71,37.96,2009,7,"Spain"
-3.015888,43.380345,2009,7,"Spain"
-3.113326,43.352664,2009,7,"Spain"
-2.35627,43.30287,2009,7,"Spain"
-3.11352,43.3574,2009,7,"Spain"
-3.11352,43.3574,2009,7,"Spain"
-2.35627,43.30287,2009,7,"Spain"
-2.128932,50.605432,2009,7,"United Kingdom of Great Britain and Northern Ireland"
-6.282267,49.914645,2009,7,"United Kingdom of Great Britain and Northern Ireland"
-6.301847,49.912001,2009,7,"United Kingdom of Great Britain and Northern Ireland"
-6.314662,49.913316,2009,7,"United Kingdom of Great Britain and Northern Ireland"
7.1401,43.54808,2009,8,"France"
7.11805,43.54371,2009,8,"France"
7.08278,43.54028,2009,8,"France"
7.1401,43.54808,2009,8,"France"
-2.148482,43.294101,2009,8,"Spain"
7.11805,43.54371,2009,8,"France"
7.1401,43.54808,2009,8,"France"
-2.148482,43.294101,2009,8,"Spain"
-4.112577,50.30524,2009,8,"United Kingdom of Great Britain and Northern Ireland"
7.11805,43.54371,2009,8,"France"
-6.309198,49.920197,2009,8,"United Kingdom of Great Britain and Northern Ireland"
-1.830062,50.68431,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.30229,49.93623,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.340743,49.92272,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-0.812738,50.72164,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-1.876664,50.69047,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-1.830062,50.68431,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-1.830062,50.68431,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.312407,49.91106,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-1.876664,50.69047,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-5.068129,50.144459,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-3.696719,50.211102,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-3.696719,50.211102,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.276439,49.958952,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.290173,49.936161,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.298996,49.937092,2009,9,"United Kingdom of Great Britain and Northern Ireland"
-6.298996,49.937092,2009,9,"United Kingdom of Great Britain and Northern Ireland"
6.85085,43.40941,2009,10,"France"
5.61211,43.16003,2009,10,"France"
-6.270736,49.92739,2009,10,"United Kingdom of Great Britain and Northern Ireland"
0.12,40.07,2009,10,"Spain"
-4.084422,50.317688,2009,10,"United Kingdom of Great Britain and Northern Ireland"
-4.098167,50.317222,2009,10,"United Kingdom of Great Britain and Northern Ireland"
-2.411298,43.323075,2008,5,"Spain"
-2.411298,43.323075,2008,5,"Spain"
-2.411298,43.323075,2008,5,"Spain"
-2.949489,43.418154,2008,5,"Spain"
-2.4123,43.321504,2008,5,"Spain"
-2.497234,43.366869,2008,5,"Spain"
-2.94902,43.418036,2008,5,"Spain"
-2.94902,43.418036,2008,5,"Spain"
-3.53844,48.81427,2008,5,"France"
-2.949489,43.418154,2008,5,"Spain"
-2.949489,43.418154,2008,5,"Spain"
-2.497234,43.366869,2008,5,"Spain"
-2.12913,50.605585,2008,5,"United Kingdom of Great Britain and Northern Ireland"
-2.676229,43.412025,2008,6,"Spain"
-2.676229,43.412025,2008,6,"Spain"
-2.698086,43.410599,2008,6,"Spain"
-2.676229,43.412025,2008,6,"Spain"
-2.676229,43.412025,2008,6,"Spain"
-2.676229,43.412025,2008,6,"Spain"
-2.376716,49.43057,2008,6,"Guernsey"
-2.698086,43.410599,2008,6,"Spain"
-2.676229,43.412025,2008,6,"Spain"
-2.698086,43.410599,2008,6,"Spain"
-2.676229,43.412025,2008,6,"Spain"
-2.351633,49.41598,2008,6,"Guernsey"
-2.676229,43.412025,2008,6,"Spain"
-4.0843,50.3149,2008,6,"United Kingdom of Great Britain and Northern Ireland"
-4.392838,50.363347,2008,6,"United Kingdom of Great Britain and Northern Ireland"
-6.299603,49.914456,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-6.27801,49.91705,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-4.928801,50.566815,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-3.698335,50.212499,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-5.28084,51.737006,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-6.282267,49.914645,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-6.302027,49.911718,2008,7,"United Kingdom of Great Britain and Northern Ireland"
-6.312985,49.923857,2008,8,"United Kingdom of Great Britain and Northern Ireland"
-6.309319,49.919155,2008,8,"United Kingdom of Great Britain and Northern Ireland"
-2.504185,59.2243,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-2.382103,59.26908,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-5.076959,52.0272,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-6.307409,49.96606,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-3.53844,48.81427,2008,9,"France"
-2.44413,59.29787,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-2.504185,59.2243,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-3.697144,50.213316,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-3.696501,50.213371,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-4.082323,50.316536,2008,9,"United Kingdom of Great Britain and Northern Ireland"
-5.064496,50.145334,2008,10,"United Kingdom of Great Britain and Northern Ireland"
-4.09217,50.316836,2008,10,"United Kingdom of Great Britain and Northern Ireland"
-2.914119,50.73262,2008,10,"United Kingdom of Great Britain and Northern Ireland"
-27.327739,38.675145,2008,NA,"Portugal"
-27.097203,38.645312,2008,NA,"Portugal"
-25.050515,36.985383,2008,NA,"Portugal"
-27.329237,38.675419,2008,NA,"Portugal"
-27.046829,38.707052,2008,NA,"Portugal"
-27.048377,38.7088,2008,NA,"Portugal"
-25.052727,36.99533,2008,NA,"Portugal"
-25.088821,36.94734,2008,NA,"Portugal"
-27.330059,38.672771,2008,NA,"Portugal"
-25.050515,36.985383,2008,NA,"Portugal"
-27.099061,38.646749,2008,NA,"Portugal"
-25.045811,36.996286,2008,NA,"Portugal"
-1.4593,49.69611,2008,NA,"France"
-1.93066,49.7214,2008,NA,"France"
-1.40891,49.70206,2008,NA,"France"
-27.25893,38.801473,2008,NA,"Portugal"
-27.097203,38.645312,2008,NA,"Portugal"
-27.237065,38.655274,2008,NA,"Portugal"
-27.329237,38.675419,2008,NA,"Portugal"
-27.233297,38.653707,2008,NA,"Portugal"
9.45652,42.71205,2007,2,"France"
-4.121839,50.353485,2007,3,"United Kingdom of Great Britain and Northern Ireland"
-2.260447,43.303785,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-2.259562,43.303563,2007,4,"Spain"
-1.948699,43.332239,2007,4,"Spain"
-2.25987,43.303637,2007,4,"Spain"
-1.948699,43.332239,2007,4,"Spain"
-1.948699,43.332239,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-2.260447,43.303785,2007,4,"Spain"
-2.239071,43.30848,2007,4,"Spain"
-2.239071,43.30848,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-2.239071,43.30848,2007,4,"Spain"
-1.948699,43.332239,2007,4,"Spain"
-1.948699,43.332239,2007,4,"Spain"
-2.25987,43.303637,2007,4,"Spain"
-2.25987,43.303637,2007,4,"Spain"
-4.074891,50.308461,2007,4,"United Kingdom of Great Britain and Northern Ireland"
-2.259562,43.303563,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-2.239071,43.30848,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-2.25987,43.303637,2007,4,"Spain"
-2.239071,43.30848,2007,4,"Spain"
-2.239071,43.30848,2007,4,"Spain"
-1.927494,43.335761,2007,4,"Spain"
-1.927494,43.335761,2007,4,"Spain"
-1.790736,43.391142,2007,4,"Spain"
-1.971959,43.329551,2007,5,"Spain"
-1.971959,43.329551,2007,5,"Spain"
-1.971959,43.329551,2007,5,"Spain"
-1.971959,43.329551,2007,5,"Spain"
-2.180356,49.73098,2007,6,"Guernsey"
-2.019976,50.58679,2007,6,"United Kingdom of Great Britain and Northern Ireland"
-2.166488,49.71923,2007,6,"Guernsey"
-2.16082,49.72548,2007,6,"Guernsey"
-1.79582,43.393177,2007,6,"Spain"
-2.161287,49.7292,2007,6,"Guernsey"
-2.166488,49.71923,2007,6,"Guernsey"
-2.15602,49.72731,2007,6,"Guernsey"
-2.256381,49.72612,2007,6,"Guernsey"
-2.166488,49.71923,2007,6,"Guernsey"
-2.177339,49.72977,2007,6,"Guernsey"
-2.186857,49.72231,2007,6,"Guernsey"
-2.163037,49.72256,2007,6,"Guernsey"
-3.698355,50.21248,2007,6,"United Kingdom of Great Britain and Northern Ireland"
-4.099104,50.316122,2007,7,"United Kingdom of Great Britain and Northern Ireland"
-4.038849,50.28441,2007,7,"United Kingdom of Great Britain and Northern Ireland"
-2.193357,49.72948,2007,7,"Guernsey"
-5.39581,50.24063,2007,7,"United Kingdom of Great Britain and Northern Ireland"
-4.099104,50.316122,2007,8,"United Kingdom of Great Britain and Northern Ireland"
-2.130672,50.609292,2007,8,"United Kingdom of Great Britain and Northern Ireland"
-2.138486,50.60911,2007,8,"United Kingdom of Great Britain and Northern Ireland"
-2.184523,49.72848,2007,8,"Guernsey"
-2.160353,49.73265,2007,8,"Guernsey"
-2.160353,49.73265,2007,8,"Guernsey"
-2.232029,49.71098,2007,8,"Guernsey"
-2.232029,49.71098,2007,8,"Guernsey"
-2.184523,49.72848,2007,8,"Guernsey"
-5.394635,50.10286,2007,8,"United Kingdom of Great Britain and Northern Ireland"
-4.073605,50.311183,2007,9,"United Kingdom of Great Britain and Northern Ireland"
-5.064547,50.145321,2007,9,"United Kingdom of Great Britain and Northern Ireland"
-28.481251,38.558712,2007,NA,"Portugal"
-28.44759,38.556193,2007,NA,"Portugal"
-28.538979,38.486345,2007,NA,"Portugal"
-28.511449,38.448621,2007,NA,"Portugal"
-28.067472,38.402428,2007,NA,"Portugal"
-28.502033,38.445879,2007,NA,"Portugal"
-28.549904,38.535844,2007,NA,"Portugal"
-28.334801,38.41324,2007,NA,"Portugal"
-28.078158,38.402234,2007,NA,"Portugal"
-28.255913,38.398098,2007,NA,"Portugal"
-28.44759,38.556193,2007,NA,"Portugal"
-28.256297,38.395374,2007,NA,"Portugal"
-28.549904,38.535844,2007,NA,"Portugal"
-28.502033,38.445879,2007,NA,"Portugal"
-28.036926,38.410566,2007,NA,"Portugal"
-28.502033,38.445879,2007,NA,"Portugal"
-28.255913,38.398098,2007,NA,"Portugal"
-28.055835,38.439663,2007,NA,"Portugal"
-28.187053,38.404764,2007,NA,"Portugal"
-28.187053,38.404764,2007,NA,"Portugal"
-28.534756,38.533837,2007,NA,"Portugal"
-28.334801,38.41324,2007,NA,"Portugal"
-28.284707,38.412468,2007,NA,"Portugal"
-28.549904,38.535844,2007,NA,"Portugal"
-28.511449,38.448621,2007,NA,"Portugal"
-28.511449,38.448621,2007,NA,"Portugal"
-28.511449,38.448621,2007,NA,"Portugal"
-28.545742,38.535854,2007,NA,"Portugal"
-28.078158,38.402234,2007,NA,"Portugal"
